timestamp,event_id,user,workload,container_id,gpu_uuid,process,gpu_utilization_pct,memory_utilization_pct,power_watts,bytes_out_mb,destination,image_signed,privileged,host_pid_access,model_access,model_name,attestation_trusted,scenario,label,split
2026-08-12T01:55:00+00:00,evt-secure-0023,user-07,job-11,ctr-11,GPU-DEMO-0003,python-train,72.914,63.015,239.69,0.275,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T02:00:00+00:00,evt-secure-0024,user-00,job-00,ctr-00,GPU-DEMO-0001,tritonserver,51.31,69.836,241.268,0.267,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T02:05:00+00:00,evt-secure-0025,user-01,job-01,ctr-01,GPU-DEMO-0002,python-train,75.24,77.136,246.8,0.208,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T02:10:00+00:00,evt-secure-0026,user-02,job-02,ctr-02,GPU-DEMO-0003,python-train,67.879,78.599,265.578,0.143,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T02:15:00+00:00,evt-secure-0027,user-03,job-03,ctr-03,GPU-DEMO-0001,tritonserver,73.093,73.95,247.465,0.785,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T02:20:00+00:00,evt-secure-0028,user-04,job-04,ctr-04,GPU-DEMO-0002,python-train,49.734,75.395,240.514,0.154,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T02:25:00+00:00,evt-secure-0029,user-05,job-05,ctr-05,GPU-DEMO-0003,python-train,60.92,65.04,247.437,0.584,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T02:30:00+00:00,evt-secure-0030,user-06,job-06,ctr-06,GPU-DEMO-0001,tritonserver,71.53,72.638,217.113,0.474,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T02:35:00+00:00,evt-secure-0031,user-07,job-07,ctr-07,GPU-DEMO-0002,python-train,72.229,76.203,259.362,0.272,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T02:40:00+00:00,evt-secure-0032,user-00,job-08,ctr-08,GPU-DEMO-0003,python-train,67.028,91.128,190.305,0.317,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T02:45:00+00:00,evt-secure-0033,user-01,job-09,ctr-09,GPU-DEMO-0001,tritonserver,73.953,88.213,234.794,0.447,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T02:50:00+00:00,evt-secure-0034,user-02,job-10,ctr-10,GPU-DEMO-0002,python-train,60.093,73.5,228.218,0.108,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T02:55:00+00:00,evt-secure-0035,user-03,job-11,ctr-11,GPU-DEMO-0003,python-train,69.025,64.943,242.021,0.363,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T03:00:00+00:00,evt-secure-0036,user-04,job-00,ctr-00,GPU-DEMO-0001,tritonserver,71.725,78.547,265.969,0.353,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T03:05:00+00:00,evt-secure-0037,user-05,job-01,ctr-01,GPU-DEMO-0002,python-train,64.43,82.922,246.176,0.307,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T03:10:00+00:00,evt-secure-0038,user-06,job-02,ctr-02,GPU-DEMO-0003,python-train,80.982,90.012,248.48,0.397,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T03:15:00+00:00,evt-secure-0039,user-07,job-03,ctr-03,GPU-DEMO-0001,tritonserver,70.093,73.375,247.077,0.491,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T03:20:00+00:00,evt-secure-0040,user-00,job-04,ctr-04,GPU-DEMO-0002,python-train,55.481,66.778,207.233,0.419,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T03:25:00+00:00,evt-secure-0041,user-01,job-05,ctr-05,GPU-DEMO-0003,python-train,73.434,76.599,271.528,0.2,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T03:30:00+00:00,evt-secure-0042,user-02,job-06,ctr-06,GPU-DEMO-0001,tritonserver,63.01,67.045,218.815,0.143,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T03:35:00+00:00,evt-secure-0043,user-03,job-07,ctr-07,GPU-DEMO-0002,python-train,82.273,99.642,234.224,0.181,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T03:40:00+00:00,evt-secure-0044,user-04,job-08,ctr-08,GPU-DEMO-0003,python-train,64.781,91.529,271.159,0.26,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T03:45:00+00:00,evt-secure-0045,user-05,job-09,ctr-09,GPU-DEMO-0001,tritonserver,53.005,79.265,202.637,0.462,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T03:50:00+00:00,evt-secure-0046,user-06,job-10,ctr-10,GPU-DEMO-0002,python-train,54.758,56.816,242.9,0.131,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T03:55:00+00:00,evt-secure-0047,user-07,job-11,ctr-11,GPU-DEMO-0003,python-train,70.701,71.474,267.382,0.39,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T04:00:00+00:00,evt-secure-0048,user-00,job-00,ctr-00,GPU-DEMO-0001,tritonserver,61.794,68.322,183.022,0.273,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T04:05:00+00:00,evt-secure-0049,user-01,job-01,ctr-01,GPU-DEMO-0002,python-train,68.563,86.735,235.918,0.359,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T04:10:00+00:00,evt-secure-0050,user-02,job-02,ctr-02,GPU-DEMO-0003,python-train,66.302,62.882,231.994,0.697,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T04:15:00+00:00,evt-secure-0051,user-03,job-03,ctr-03,GPU-DEMO-0001,tritonserver,67.612,78.359,207.655,0.206,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T04:20:00+00:00,evt-secure-0052,user-04,job-04,ctr-04,GPU-DEMO-0002,python-train,59.336,88.995,248.617,0.485,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T04:25:00+00:00,evt-secure-0053,user-05,job-05,ctr-05,GPU-DEMO-0003,python-train,47.973,73.011,246.178,0.239,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T04:30:00+00:00,evt-secure-0054,user-06,job-06,ctr-06,GPU-DEMO-0001,tritonserver,80.012,88.225,278.276,0.449,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T04:35:00+00:00,evt-secure-0055,user-07,job-07,ctr-07,GPU-DEMO-0002,python-train,46.445,73.89,223.835,0.072,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T04:40:00+00:00,evt-secure-0056,user-00,job-08,ctr-08,GPU-DEMO-0003,python-train,58.73,74.685,239.848,0.091,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T04:45:00+00:00,evt-secure-0057,user-01,job-09,ctr-09,GPU-DEMO-0001,tritonserver,60.103,79.333,230.989,0.376,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T04:50:00+00:00,evt-secure-0058,user-02,job-10,ctr-10,GPU-DEMO-0002,python-train,79.309,71.828,246.027,0.546,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T04:55:00+00:00,evt-secure-0059,user-03,job-11,ctr-11,GPU-DEMO-0003,python-train,65.155,79.637,251.137,0.412,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T05:00:00+00:00,evt-secure-0060,user-04,job-00,ctr-00,GPU-DEMO-0001,tritonserver,57.599,67.074,211.372,0.136,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T05:05:00+00:00,evt-secure-0061,user-05,job-01,ctr-01,GPU-DEMO-0002,python-train,75.658,91.235,235.581,0.343,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T05:10:00+00:00,evt-secure-0062,user-06,job-02,ctr-02,GPU-DEMO-0003,python-train,66.247,61.092,228.988,0.38,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T05:15:00+00:00,evt-secure-0063,user-07,job-03,ctr-03,GPU-DEMO-0001,tritonserver,69.869,66.93,277.88,0.405,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T05:20:00+00:00,evt-secure-0064,user-00,job-04,ctr-04,GPU-DEMO-0002,python-train,63.271,80.635,218.567,0.164,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T05:25:00+00:00,evt-secure-0065,user-01,job-05,ctr-05,GPU-DEMO-0003,python-train,71.818,84.198,221.788,0.809,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T05:30:00+00:00,evt-secure-0066,user-02,job-06,ctr-06,GPU-DEMO-0001,tritonserver,63.035,82.569,254.737,0.257,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T05:35:00+00:00,evt-secure-0067,user-03,job-07,ctr-07,GPU-DEMO-0002,python-train,67.021,67.957,212.827,0.281,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T05:40:00+00:00,evt-secure-0068,user-04,job-08,ctr-08,GPU-DEMO-0003,python-train,45.79,75.886,239.174,0.134,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T05:45:00+00:00,evt-secure-0069,user-05,job-09,ctr-09,GPU-DEMO-0001,tritonserver,61.155,68.15,218.92,1.007,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T05:50:00+00:00,evt-secure-0070,user-06,job-10,ctr-10,GPU-DEMO-0002,python-train,63.674,67.952,236.677,0.19,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T05:55:00+00:00,evt-secure-0071,user-07,job-11,ctr-11,GPU-DEMO-0003,python-train,69.111,74.825,227.44,0.242,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T06:00:00+00:00,evt-secure-0072,user-00,job-00,ctr-00,GPU-DEMO-0001,tritonserver,72.281,84.606,217.061,0.843,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T06:05:00+00:00,evt-secure-0073,user-01,job-01,ctr-01,GPU-DEMO-0002,python-train,67.264,79.6,250.677,0.307,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T06:10:00+00:00,evt-secure-0074,user-02,job-02,ctr-02,GPU-DEMO-0003,python-train,67.098,88.537,193.451,1.827,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T06:15:00+00:00,evt-secure-0075,user-03,job-03,ctr-03,GPU-DEMO-0001,tritonserver,71.858,81.552,214.159,0.457,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T06:20:00+00:00,evt-secure-0076,user-04,job-04,ctr-04,GPU-DEMO-0002,python-train,73.11,64.184,266.624,0.292,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T06:25:00+00:00,evt-secure-0077,user-05,job-05,ctr-05,GPU-DEMO-0003,python-train,57.069,73.198,269.193,0.509,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T06:30:00+00:00,evt-secure-0078,user-06,job-06,ctr-06,GPU-DEMO-0001,tritonserver,61.397,68.418,252.401,0.219,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T06:35:00+00:00,evt-secure-0079,user-07,job-07,ctr-07,GPU-DEMO-0002,python-train,70.838,68.772,231.73,0.132,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T06:40:00+00:00,evt-secure-0080,user-00,job-08,ctr-08,GPU-DEMO-0003,python-train,66.015,70.194,209.9,0.272,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T06:45:00+00:00,evt-secure-0081,user-01,job-09,ctr-09,GPU-DEMO-0001,tritonserver,73.861,57.787,260.036,0.391,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T06:50:00+00:00,evt-secure-0082,user-02,job-10,ctr-10,GPU-DEMO-0002,python-train,77.586,62.324,233.093,0.171,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T06:55:00+00:00,evt-secure-0083,user-03,job-11,ctr-11,GPU-DEMO-0003,python-train,67.743,84.99,187.681,0.223,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T07:00:00+00:00,evt-secure-0084,user-04,job-00,ctr-00,GPU-DEMO-0001,tritonserver,53.97,69.891,238.109,0.283,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T07:05:00+00:00,evt-secure-0085,user-05,job-01,ctr-01,GPU-DEMO-0002,python-train,73.919,66.786,266.017,0.27,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T07:10:00+00:00,evt-secure-0086,user-06,job-02,ctr-02,GPU-DEMO-0003,python-train,61.884,73.851,230.964,0.239,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T07:15:00+00:00,evt-secure-0087,user-07,job-03,ctr-03,GPU-DEMO-0001,tritonserver,65.375,84.312,240.836,0.159,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T07:20:00+00:00,evt-secure-0088,user-00,job-04,ctr-04,GPU-DEMO-0002,python-train,76.28,75.427,240.094,0.448,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T07:25:00+00:00,evt-secure-0089,user-01,job-05,ctr-05,GPU-DEMO-0003,python-train,75.64,73.191,189.678,0.233,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T07:30:00+00:00,evt-secure-0090,user-02,job-06,ctr-06,GPU-DEMO-0001,tritonserver,79.36,74.21,257.275,0.576,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T07:35:00+00:00,evt-secure-0091,user-03,job-07,ctr-07,GPU-DEMO-0002,python-train,66.995,65.242,202.212,0.104,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T07:40:00+00:00,evt-secure-0092,user-04,job-08,ctr-08,GPU-DEMO-0003,python-train,60.547,70.805,222.212,0.136,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T07:45:00+00:00,evt-secure-0093,user-05,job-09,ctr-09,GPU-DEMO-0001,tritonserver,50.787,72.949,223.163,0.174,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T07:50:00+00:00,evt-secure-0094,user-06,job-10,ctr-10,GPU-DEMO-0002,python-train,76.707,70.911,232.919,0.488,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T07:55:00+00:00,evt-secure-0095,user-07,job-11,ctr-11,GPU-DEMO-0003,python-train,63.12,84.04,259.672,0.689,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T08:00:00+00:00,evt-secure-0096,user-00,job-00,ctr-00,GPU-DEMO-0001,tritonserver,87.808,88.841,239.513,0.271,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T08:05:00+00:00,evt-secure-0097,user-01,job-01,ctr-01,GPU-DEMO-0002,python-train,57.958,65.696,234.179,0.636,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T08:10:00+00:00,evt-secure-0098,user-02,job-02,ctr-02,GPU-DEMO-0003,python-train,64.166,64.751,228.671,0.097,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T08:15:00+00:00,evt-secure-0099,user-03,job-03,ctr-03,GPU-DEMO-0001,tritonserver,41.188,64.067,228.446,0.24,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T08:20:00+00:00,evt-secure-0100,user-04,job-04,ctr-04,GPU-DEMO-0002,python-train,64.747,88.526,239.964,0.485,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T08:25:00+00:00,evt-secure-0101,user-05,job-05,ctr-05,GPU-DEMO-0003,python-train,63.278,62.286,242.247,0.268,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T08:30:00+00:00,evt-secure-0102,user-06,job-06,ctr-06,GPU-DEMO-0001,tritonserver,70.755,68.917,245.118,0.086,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T08:35:00+00:00,evt-secure-0103,user-07,job-07,ctr-07,GPU-DEMO-0002,python-train,84.377,71.058,216.601,0.288,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T08:40:00+00:00,evt-secure-0104,user-00,job-08,ctr-08,GPU-DEMO-0003,python-train,61.747,62.266,192.479,0.184,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T08:45:00+00:00,evt-secure-0105,user-01,job-09,ctr-09,GPU-DEMO-0001,tritonserver,68.023,70.553,215.836,0.349,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T08:50:00+00:00,evt-secure-0106,user-02,job-10,ctr-10,GPU-DEMO-0002,python-train,56.669,71.374,234.451,0.392,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T08:55:00+00:00,evt-secure-0107,user-03,job-11,ctr-11,GPU-DEMO-0003,python-train,58.04,72.964,247.17,0.217,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T09:00:00+00:00,evt-secure-0108,user-04,job-00,ctr-00,GPU-DEMO-0001,tritonserver,50.48,69.97,241.642,0.285,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T09:05:00+00:00,evt-secure-0109,user-05,job-01,ctr-01,GPU-DEMO-0002,python-train,73.412,82.651,230.713,0.24,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T09:10:00+00:00,evt-secure-0110,user-06,job-02,ctr-02,GPU-DEMO-0003,python-train,69.471,78.397,236.738,0.315,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T09:15:00+00:00,evt-secure-0111,user-07,job-03,ctr-03,GPU-DEMO-0001,tritonserver,68.525,83.025,230.1,0.373,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T09:20:00+00:00,evt-secure-0112,user-00,job-04,ctr-04,GPU-DEMO-0002,python-train,74.872,66.163,256.852,0.286,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T09:25:00+00:00,evt-secure-0113,user-01,job-05,ctr-05,GPU-DEMO-0003,python-train,57.63,74.041,242.141,0.668,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T09:30:00+00:00,evt-secure-0114,user-02,job-06,ctr-06,GPU-DEMO-0001,tritonserver,71.43,65.721,265.22,0.328,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T09:35:00+00:00,evt-secure-0115,user-03,job-07,ctr-07,GPU-DEMO-0002,python-train,73.325,77.014,234.54,0.568,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T09:40:00+00:00,evt-secure-0116,user-04,job-08,ctr-08,GPU-DEMO-0003,python-train,68.811,67.465,209.0,0.205,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T09:45:00+00:00,evt-secure-0117,user-05,job-09,ctr-09,GPU-DEMO-0001,tritonserver,65.453,79.816,233.718,0.404,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T09:50:00+00:00,evt-secure-0118,user-06,job-10,ctr-10,GPU-DEMO-0002,python-train,65.489,53.61,239.331,0.36,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T09:55:00+00:00,evt-secure-0119,user-07,job-11,ctr-11,GPU-DEMO-0003,python-train,73.644,74.456,243.415,0.341,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T10:00:00+00:00,evt-secure-0120,user-00,job-00,ctr-00,GPU-DEMO-0001,tritonserver,68.819,85.45,227.313,0.621,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T10:05:00+00:00,evt-secure-0121,user-01,job-01,ctr-01,GPU-DEMO-0002,python-train,56.475,63.132,187.576,0.258,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T10:10:00+00:00,evt-secure-0122,user-02,job-02,ctr-02,GPU-DEMO-0003,python-train,53.886,59.003,239.278,0.191,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
2026-08-12T10:15:00+00:00,evt-secure-0123,user-03,job-03,ctr-03,GPU-DEMO-0001,tritonserver,63.588,72.932,203.854,0.24,model-registry.internal,True,False,False,True,sentinel-7b-demo,True,secure,benign,demo
