timestamp,event_id,user,workload,container_id,gpu_uuid,process,gpu_utilization_pct,memory_utilization_pct,power_watts,bytes_out_mb,destination,image_signed,privileged,host_pid_access,model_access,model_name,attestation_trusted,scenario,label,split
2026-08-12T01:05:00+00:00,evt-compromi-0013,user-05,job-01,ctr-01,GPU-DEMO-0002,python-train,78.738,91.005,236.811,0.767,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T01:10:00+00:00,evt-compromi-0014,user-06,job-02,ctr-02,GPU-DEMO-0003,python-train,63.988,66.566,293.584,0.227,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T01:15:00+00:00,evt-compromi-0015,user-07,job-03,ctr-03,GPU-DEMO-0001,tritonserver,78.576,73.039,213.6,0.223,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T01:20:00+00:00,evt-compromi-0016,user-00,job-04,ctr-04,GPU-DEMO-0002,python-train,56.835,73.041,264.735,0.185,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T01:25:00+00:00,evt-compromi-0017,user-01,job-05,ctr-05,GPU-DEMO-0003,python-train,53.243,53.952,251.895,0.53,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T01:30:00+00:00,evt-compromi-0018,user-02,job-06,ctr-06,GPU-DEMO-0001,tritonserver,69.335,69.324,281.516,0.595,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T01:35:00+00:00,evt-compromi-0019,user-03,job-07,ctr-07,GPU-DEMO-0002,python-train,77.069,71.733,240.751,0.205,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T01:40:00+00:00,evt-compromi-0020,user-04,job-08,ctr-08,GPU-DEMO-0003,python-train,65.759,74.23,262.953,0.219,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T01:45:00+00:00,evt-compromi-0021,user-05,job-09,ctr-09,GPU-DEMO-0001,tritonserver,62.101,74.617,204.835,0.381,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T01:50:00+00:00,evt-compromi-0022,user-06,job-10,ctr-10,GPU-DEMO-0002,python-train,88.729,68.988,214.318,0.54,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T01:55:00+00:00,evt-compromi-0023,user-07,job-11,ctr-11,GPU-DEMO-0003,python-train,69.513,70.425,255.485,0.217,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T02:00:00+00:00,evt-compromi-0024,user-00,job-00,ctr-00,GPU-DEMO-0001,tritonserver,57.237,73.919,272.22,0.278,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T02:05:00+00:00,evt-compromi-0025,user-01,job-01,ctr-01,GPU-DEMO-0002,python-train,81.284,71.238,230.082,0.303,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T02:10:00+00:00,evt-compromi-0026,user-02,job-02,ctr-02,GPU-DEMO-0003,python-train,55.023,73.913,209.746,0.14,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T02:15:00+00:00,evt-compromi-0027,user-03,job-03,ctr-03,GPU-DEMO-0001,tritonserver,63.62,74.265,292.566,0.241,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T02:20:00+00:00,evt-compromi-0028,user-04,job-04,ctr-04,GPU-DEMO-0002,python-train,85.404,73.561,268.491,0.448,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T02:25:00+00:00,evt-compromi-0029,user-05,job-05,ctr-05,GPU-DEMO-0003,python-train,75.362,66.078,283.009,0.448,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T02:30:00+00:00,evt-compromi-0030,user-06,job-06,ctr-06,GPU-DEMO-0001,tritonserver,67.705,71.964,236.609,0.423,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T02:35:00+00:00,evt-compromi-0031,user-07,job-07,ctr-07,GPU-DEMO-0002,python-train,62.217,76.294,230.592,0.703,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T02:40:00+00:00,evt-compromi-0032,user-00,job-08,ctr-08,GPU-DEMO-0003,python-train,61.965,71.137,240.855,0.351,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T02:45:00+00:00,evt-compromi-0033,user-01,job-09,ctr-09,GPU-DEMO-0001,tritonserver,65.862,77.288,229.534,0.328,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T02:50:00+00:00,evt-compromi-0034,user-02,job-10,ctr-10,GPU-DEMO-0002,python-train,55.106,75.952,240.717,0.213,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T02:55:00+00:00,evt-compromi-0035,user-03,job-11,ctr-11,GPU-DEMO-0003,python-train,74.804,70.411,235.095,0.243,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T03:00:00+00:00,evt-compromi-0036,user-04,job-00,ctr-00,GPU-DEMO-0001,tritonserver,59.541,74.313,249.232,0.399,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T03:05:00+00:00,evt-compromi-0037,user-05,job-01,ctr-01,GPU-DEMO-0002,python-train,62.189,63.015,206.36,0.541,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T03:10:00+00:00,evt-compromi-0038,user-06,job-02,ctr-02,GPU-DEMO-0003,python-train,48.022,82.069,268.414,0.501,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T03:15:00+00:00,evt-compromi-0039,user-07,job-03,ctr-03,GPU-DEMO-0001,tritonserver,65.086,53.924,223.651,0.377,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T03:20:00+00:00,evt-compromi-0040,user-00,job-04,ctr-04,GPU-DEMO-0002,python-train,69.64,81.646,218.01,0.282,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T03:25:00+00:00,evt-compromi-0041,user-01,job-05,ctr-05,GPU-DEMO-0003,python-train,61.532,65.482,218.753,0.712,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T03:30:00+00:00,evt-compromi-0042,user-02,job-06,ctr-06,GPU-DEMO-0001,tritonserver,73.378,75.807,254.256,0.212,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T03:35:00+00:00,evt-compromi-0043,user-03,job-07,ctr-07,GPU-DEMO-0002,python-train,85.808,83.276,237.821,0.319,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T03:40:00+00:00,evt-compromi-0044,user-04,job-08,ctr-08,GPU-DEMO-0003,python-train,68.651,77.792,266.583,0.342,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T03:45:00+00:00,evt-compromi-0045,user-05,job-09,ctr-09,GPU-DEMO-0001,tritonserver,75.299,56.267,219.868,0.251,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T03:50:00+00:00,evt-compromi-0046,user-06,job-10,ctr-10,GPU-DEMO-0002,python-train,55.63,68.804,219.021,0.439,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T03:55:00+00:00,evt-compromi-0047,user-07,job-11,ctr-11,GPU-DEMO-0003,python-train,68.499,86.336,235.379,0.167,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T04:00:00+00:00,evt-compromi-0048,user-00,job-00,ctr-00,GPU-DEMO-0001,tritonserver,69.388,80.584,232.677,0.131,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T04:05:00+00:00,evt-compromi-0049,user-01,job-01,ctr-01,GPU-DEMO-0002,python-train,71.741,79.786,250.822,0.715,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T04:10:00+00:00,evt-compromi-0050,user-02,job-02,ctr-02,GPU-DEMO-0003,python-train,73.391,68.867,194.712,0.27,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T04:15:00+00:00,evt-compromi-0051,user-03,job-03,ctr-03,GPU-DEMO-0001,tritonserver,60.868,74.085,249.299,0.655,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T04:20:00+00:00,evt-compromi-0052,user-04,job-04,ctr-04,GPU-DEMO-0002,python-train,78.883,57.38,199.417,0.322,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T04:25:00+00:00,evt-compromi-0053,user-05,job-05,ctr-05,GPU-DEMO-0003,python-train,79.809,71.026,311.898,0.132,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T04:30:00+00:00,evt-compromi-0054,user-06,job-06,ctr-06,GPU-DEMO-0001,tritonserver,67.264,64.669,218.646,0.498,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T04:35:00+00:00,evt-compromi-0055,user-07,job-07,ctr-07,GPU-DEMO-0002,python-train,55.358,74.077,212.423,0.269,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T04:40:00+00:00,evt-compromi-0056,user-00,job-08,ctr-08,GPU-DEMO-0003,python-train,69.672,67.999,263.245,0.45,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T04:45:00+00:00,evt-compromi-0057,user-01,job-09,ctr-09,GPU-DEMO-0001,tritonserver,66.178,83.353,186.937,0.192,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T04:50:00+00:00,evt-compromi-0058,user-02,job-10,ctr-10,GPU-DEMO-0002,python-train,78.289,74.548,216.33,0.244,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T04:55:00+00:00,evt-compromi-0059,user-03,job-11,ctr-11,GPU-DEMO-0003,python-train,71.963,67.281,211.983,0.281,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T05:00:00+00:00,evt-compromi-0060,user-04,job-00,ctr-00,GPU-DEMO-0001,tritonserver,83.28,69.46,213.819,0.12,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T05:05:00+00:00,evt-compromi-0061,user-05,job-01,ctr-01,GPU-DEMO-0002,python-train,80.747,71.484,241.258,0.08,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T05:10:00+00:00,evt-compromi-0062,user-06,job-02,ctr-02,GPU-DEMO-0003,python-train,65.915,80.362,243.436,0.642,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T05:15:00+00:00,evt-compromi-0063,user-07,job-03,ctr-03,GPU-DEMO-0001,tritonserver,58.155,72.945,233.514,0.206,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T05:20:00+00:00,evt-compromi-0064,user-00,job-04,ctr-04,GPU-DEMO-0002,python-train,63.626,77.523,236.37,0.139,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T05:25:00+00:00,evt-compromi-0065,user-01,job-05,ctr-05,GPU-DEMO-0003,python-train,73.376,64.879,247.262,0.306,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T05:30:00+00:00,evt-compromi-0066,user-02,job-06,ctr-06,GPU-DEMO-0001,tritonserver,58.426,79.142,231.996,0.234,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T05:35:00+00:00,evt-compromi-0067,user-03,job-07,ctr-07,GPU-DEMO-0002,python-train,57.076,76.45,240.769,0.871,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T05:40:00+00:00,evt-compromi-0068,user-04,job-08,ctr-08,GPU-DEMO-0003,python-train,78.601,74.174,247.321,0.257,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T05:45:00+00:00,evt-compromi-0069,user-05,job-09,ctr-09,GPU-DEMO-0001,tritonserver,87.285,77.553,238.151,0.242,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T05:50:00+00:00,evt-compromi-0070,user-06,job-10,ctr-10,GPU-DEMO-0002,python-train,80.557,71.673,206.679,1.0,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T05:55:00+00:00,evt-compromi-0071,user-07,job-11,ctr-11,GPU-DEMO-0003,python-train,53.419,94.508,213.327,0.225,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T06:00:00+00:00,evt-compromi-0072,user-00,job-00,ctr-00,GPU-DEMO-0001,tritonserver,58.962,66.935,222.548,0.516,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T06:05:00+00:00,evt-compromi-0073,user-01,job-01,ctr-01,GPU-DEMO-0002,python-train,58.286,68.671,212.753,0.67,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T06:10:00+00:00,evt-compromi-0074,user-02,job-02,ctr-02,GPU-DEMO-0003,python-train,73.823,65.43,244.894,0.082,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T06:15:00+00:00,evt-compromi-0075,user-03,job-03,ctr-03,GPU-DEMO-0001,tritonserver,60.56,83.782,247.868,0.253,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T06:20:00+00:00,evt-compromi-0076,user-04,job-04,ctr-04,GPU-DEMO-0002,python-train,73.679,71.425,243.337,0.67,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T06:25:00+00:00,evt-compromi-0077,user-05,job-05,ctr-05,GPU-DEMO-0003,python-train,76.063,69.458,218.537,0.575,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T06:30:00+00:00,evt-compromi-0078,user-06,job-06,ctr-06,GPU-DEMO-0001,tritonserver,87.23,69.471,281.366,0.633,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T06:35:00+00:00,evt-compromi-0079,user-07,job-07,ctr-07,GPU-DEMO-0002,python-train,50.932,68.447,187.765,0.243,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T06:40:00+00:00,evt-compromi-0080,user-00,job-08,ctr-08,GPU-DEMO-0003,python-train,68.291,81.627,246.94,0.282,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T06:45:00+00:00,evt-compromi-0081,user-01,job-09,ctr-09,GPU-DEMO-0001,tritonserver,82.72,77.19,243.324,0.455,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T06:50:00+00:00,evt-compromi-0082,user-02,job-10,ctr-10,GPU-DEMO-0002,python-train,66.063,71.207,228.29,0.156,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T06:55:00+00:00,evt-compromi-0083,user-03,job-11,ctr-11,GPU-DEMO-0003,python-train,71.037,85.883,196.675,0.375,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T07:00:00+00:00,evt-compromi-0084,user-04,job-00,ctr-00,GPU-DEMO-0001,tritonserver,67.762,66.374,207.854,0.364,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T07:05:00+00:00,evt-compromi-0085,user-05,job-01,ctr-01,GPU-DEMO-0002,python-train,83.422,76.22,231.594,0.621,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T07:10:00+00:00,evt-compromi-0086,user-06,job-02,ctr-02,GPU-DEMO-0003,python-train,79.064,59.091,255.936,0.781,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T07:15:00+00:00,evt-compromi-0087,user-07,job-03,ctr-03,GPU-DEMO-0001,tritonserver,71.36,61.833,214.891,0.342,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T07:20:00+00:00,evt-compromi-0088,user-00,job-04,ctr-04,GPU-DEMO-0002,python-train,72.736,76.431,256.795,0.148,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T07:25:00+00:00,evt-compromi-0089,user-01,job-05,ctr-05,GPU-DEMO-0003,python-train,65.036,69.517,225.354,0.293,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T07:30:00+00:00,evt-compromi-0090,user-02,job-06,ctr-06,GPU-DEMO-0001,tritonserver,41.137,83.632,270.78,0.261,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T07:35:00+00:00,evt-compromi-0091,user-03,job-07,ctr-07,GPU-DEMO-0002,python-train,72.897,77.935,238.447,0.19,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T07:40:00+00:00,evt-compromi-0092,user-04,job-08,ctr-08,GPU-DEMO-0003,python-train,49.857,68.624,256.811,0.326,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T07:45:00+00:00,evt-compromi-0093,user-05,job-09,ctr-09,GPU-DEMO-0001,tritonserver,63.815,81.432,207.169,0.502,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T07:50:00+00:00,evt-compromi-0094,user-06,job-10,ctr-10,GPU-DEMO-0002,python-train,65.856,82.252,279.583,0.253,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T07:55:00+00:00,evt-compromi-0095,user-07,job-11,ctr-11,GPU-DEMO-0003,python-train,55.223,80.115,247.844,0.301,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T08:00:00+00:00,evt-compromi-0096,user-00,job-00,ctr-00,GPU-DEMO-0001,tritonserver,69.81,78.294,219.458,0.281,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T08:05:00+00:00,evt-compromi-0097,user-01,job-01,ctr-01,GPU-DEMO-0002,python-train,79.629,58.864,246.427,0.302,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T08:10:00+00:00,evt-compromi-0098,user-02,job-02,ctr-02,GPU-DEMO-0003,python-train,67.067,80.917,257.092,0.38,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T08:15:00+00:00,evt-compromi-0099,user-03,job-03,ctr-03,GPU-DEMO-0001,tritonserver,72.345,67.22,194.844,0.801,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T08:20:00+00:00,evt-compromi-0100,user-04,job-04,ctr-04,GPU-DEMO-0002,python-train,84.076,73.809,216.697,0.435,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T08:25:00+00:00,evt-compromi-0101,user-05,job-05,ctr-05,GPU-DEMO-0003,python-train,77.57,74.318,257.296,0.159,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T08:30:00+00:00,evt-compromi-0102,user-06,job-06,ctr-06,GPU-DEMO-0001,tritonserver,78.246,73.91,227.927,0.176,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T08:35:00+00:00,evt-compromi-0103,user-07,job-07,ctr-07,GPU-DEMO-0002,python-train,55.3,65.973,238.005,0.234,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T08:40:00+00:00,evt-compromi-0104,user-00,job-08,ctr-08,GPU-DEMO-0003,python-train,90.987,61.449,206.961,0.346,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T08:45:00+00:00,evt-compromi-0105,user-01,job-09,ctr-09,GPU-DEMO-0001,tritonserver,62.534,71.147,212.166,0.442,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T08:50:00+00:00,evt-compromi-0106,user-02,job-10,ctr-10,GPU-DEMO-0002,python-train,69.046,65.547,226.139,0.248,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T08:55:00+00:00,evt-compromi-0107,user-03,job-11,ctr-11,GPU-DEMO-0003,python-train,73.367,74.476,236.118,0.188,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T09:00:00+00:00,evt-compromi-0108,user-04,job-00,ctr-00,GPU-DEMO-0001,tritonserver,71.1,68.581,257.478,0.248,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T09:05:00+00:00,evt-compromi-0109,user-05,job-01,ctr-01,GPU-DEMO-0002,python-train,53.68,78.041,206.627,0.244,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T09:10:00+00:00,evt-compromi-0110,user-06,job-02,ctr-02,GPU-DEMO-0003,python-train,81.988,82.083,214.208,0.282,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T09:15:00+00:00,evt-compromi-0111,user-07,job-03,ctr-03,GPU-DEMO-0001,tritonserver,83.387,66.63,284.15,0.244,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T09:20:00+00:00,evt-compromi-0112,user-00,job-04,ctr-04,GPU-DEMO-0002,python-train,59.98,74.744,280.914,0.692,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T09:25:00+00:00,evt-compromi-0113,user-01,job-05,ctr-05,GPU-DEMO-0003,python-train,65.407,76.861,186.321,0.305,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T09:30:00+00:00,evt-compromi-0114,user-02,job-06,ctr-06,GPU-DEMO-0001,tritonserver,53.431,77.56,256.73,0.439,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T09:35:00+00:00,evt-compromi-0115,user-03,job-07,ctr-07,GPU-DEMO-0002,python-train,65.926,88.831,217.529,0.508,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T09:40:00+00:00,evt-compromi-0116,user-04,job-08,ctr-08,GPU-DEMO-0003,python-train,66.65,70.606,240.588,0.563,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T09:45:00+00:00,evt-compromi-0117,user-05,job-09,ctr-09,GPU-DEMO-0001,tritonserver,57.144,67.329,253.832,0.108,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T09:50:00+00:00,evt-compromi-0118,user-06,job-10,ctr-10,GPU-DEMO-0002,python-train,66.499,68.479,246.86,0.162,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T09:55:00+00:00,evt-compromi-0119,user-07,job-11,ctr-11,GPU-DEMO-0003,python-train,59.19,71.361,268.172,0.293,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T10:00:00+00:00,evt-compromi-0120,user-00,job-00,ctr-00,GPU-DEMO-0001,tritonserver,66.591,74.773,235.852,0.213,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
2026-08-12T10:05:00+00:00,evt-compromi-0121,user-01,job-01,ctr-01,GPU-DEMO-0002,python-train,75.664,71.81,221.437,0.415,model-registry.internal,True,False,False,True,sentinel-7b-demo,False,compromised,benign,demo
